sample_id,gender,month,height,weight,head_circ
31,female,21,87.12907845,9.530962922,45.04061072
32,female,21,84.29871912,9.792673954,46.69526449
33,female,21,84.11514055,11.43600174,45.11889326
34,female,21,80.65464765,11.49417154,46.96349337
35,female,21,84.88762542,10.42646167,42.46156935
36,female,21,81.85747754,9.246850315,47.13726558
37,female,21,82.09526117,9.947329157,42.28751524
38,female,21,85.35301411,11.05882225,46.14639098
39,female,21,82.88513884,11.69992682,46.06954548
40,female,21,80.5529299,10.28968025,44.48210199
41,female,21,86.8858274,9.889560663,44.53589935
42,female,21,79.42066753,10.49843676,45.29110289
43,female,21,84.73106075,10.39417109,45.08687746
44,female,21,85.53104865,9.708932051,45.16316245
45,female,21,82.56425784,10.68472471,46.34540722
46,female,21,84.49971669,11.2037888,45.15220247
47,female,21,84.4904347,10.30852828,42.62931909
48,female,21,85.57312168,10.70673763,45.35790161
49,female,21,84.5713789,10.46385527,44.54499634
50,female,21,83.2592092,10.60001796,45.82720488
1,female,22,86.2487857,10.36114499,44.1375676
2,female,22,86.04112024,11.27861944,44.82437276
3,female,22,82.91417574,10.65067204,43.40832791
4,female,22,82.07858262,10.17315306,43.46811281
5,female,22,84.88849957,10.90979713,43.18078806
6,female,22,84.10686773,11.12224339,45.12665925
7,female,22,82.8260296,10.45158614,42.08422473
8,female,22,84.75107522,8.759193133,46.47995956
9,female,22,82.22400625,11.56350685,44.38431668
10,female,22,84.89020743,10.01209014,45.11613673
11,female,22,83.4751289,10.27305646,46.4179117
12,female,22,86.32289569,11.55210998,45.43134096
13,female,22,88.96408045,9.266274072,45.56385766
14,female,22,82.95123736,9.780746166,44.39972878
15,female,22,86.50379551,10.01285704,43.67631577
16,female,22,86.08526951,9.646627109,45.80573058
17,female,22,84.4736504,11.21713741,44.87669364
18,female,22,83.78343653,11.32192249,45.09995767
19,female,22,87.43555387,10.82556949,44.19294589
20,female,22,80.99017593,10.21438621,44.48761966
21,female,22,83.44224938,10.22460802,42.57942975
22,female,22,82.0136818,10.1307525,43.28239325
23,female,22,87.11156419,10.15894086,43.37162423
24,female,22,84.25673382,10.81383664,44.90166436
25,female,22,83.65559184,11.09102119,43.92696037
26,female,22,90.33128005,10.2032245,45.52799959
27,female,22,84.50993292,10.70734376,45.13875696
28,female,22,83.80125124,8.949234712,44.55170003
29,female,22,85.13975745,10.54929403,43.33402511
30,female,22,81.77683568,9.929012793,44.36197436
31,female,22,85.48254476,11.21404657,46.08199849
32,female,22,84.42690624,11.27078586,45.62447939
33,female,22,85.44334522,9.072278002,44.75694582
34,female,22,82.83173286,11.09950639,42.63120525
35,female,22,82.75862908,10.13227654,44.56517919
36,female,22,83.35185361,10.39343834,41.88327975
37,female,22,83.21761877,11.08402554,47.05122695
38,female,22,86.93828994,10.94795876,45.13708368
39,female,22,87.44246201,9.967634891,46.48717255
40,female,22,84.31759448,10.70804339,44.90864302
41,female,22,83.95391419,10.1964011,47.38310409
42,female,22,84.00773011,11.31370597,44.11149398
43,female,22,84.72462566,9.478542819,46.02178935
44,female,22,84.77442762,11.03284039,45.087962
45,female,22,85.1220619,11.40421246,45.8998429
46,female,22,83.25597791,8.803808744,43.64224561
47,female,22,83.0755865,10.92103529,47.56197955
48,female,22,86.75473979,10.26406327,45.4326799
49,female,22,83.61247075,10.57164414,44.55361573
50,female,22,85.14548225,10.3244518,43.79515249
1,female,23,85.49745304,11.04986325,43.5221242
2,female,23,83.87587109,11.2033822,43.20202919
3,female,23,86.66391144,10.98553457,43.31070608
4,female,23,85.91158877,10.5309097,45.24368325
5,female,23,88.11961004,10.32431607,46.43371212
6,female,23,85.81142725,10.50879606,45.58930723
7,female,23,85.00321764,10.45226075,43.07469553
8,female,23,86.10093084,10.73329026,45.29432855
9,female,23,83.46593503,10.06401293,46.85007474
10,female,23,84.0953907,10.97997738,46.31615672
11,female,23,86.51849185,9.951105867,47.22830026
12,female,23,85.00038238,9.635217021,45.66154071
13,female,23,85.4812703,10.76755536,41.58168657
14,female,23,85.39260092,10.8699385,45.90662137
15,female,23,84.42907729,11.26652272,45.434403
16,female,23,81.96636041,11.07194944,43.30988236
17,female,23,86.22790295,10.74286179,45.05540254
18,female,23,86.97095111,11.04953975,44.46093258
19,female,23,83.28031078,9.962676472,44.71218862
20,female,23,88.26832489,9.858603692,45.71839784
21,female,23,86.29327868,9.809932802,44.54894972
22,female,23,88.01495253,10.62907355,44.48289252
23,female,23,83.87709315,11.02995574,43.59755976
24,female,23,85.90020632,11.18915496,45.38951306
25,female,23,85.41997487,11.56440594,45.80606207
26,female,23,86.98331338,10.81398038,45.82889424
27,female,23,84.56345278,10.51667556,46.50809728
28,female,23,85.58182419,10.17016999,42.5981328
29,female,23,82.39841353,10.76514434,45.23654645
30,female,23,84.2002814,10.55816907,43.73227255
31,female,23,85.82506099,10.38866594,45.86966437
32,female,23,84.32862131,10.15993501,45.28802737
33,female,23,85.52157493,9.946187816,44.02439918
34,female,23,84.75773325,9.961084451,44.78469097
35,female,23,86.69247425,11.55473974,46.74316874
36,female,23,87.70327896,10.76290159,44.60441386
37,female,23,84.11949746,10.32045336,43.30258663
38,female,23,85.04733419,9.573525798,46.39811432
39,female,23,88.19157027,10.72536143,46.48673997
40,female,23,81.64193814,10.27675496,44.5321276
41,female,23,85.02429197,10.54417049,47.01953514
42,female,23,89.31646771,10.46535331,45.01731138
43,female,23,89.54846212,11.104436,43.79857911
44,female,23,85.88187158,10.55538708,44.86335506
45,female,23,84.04550389,10.48429908,45.47977447
46,female,23,85.89782336,12.14234501,45.81871821
47,female,23,84.42500609,11.30668273,45.62365238
48,female,23,88.21507111,10.68451185,46.55979707
49,female,23,84.14833122,10.1247213,45.45402521
50,female,23,86.27124087,11.36643429,45.76845267
1,female,24,87.71573013,10.19377779,46.42813705
2,female,24,85.23648171,10.76875829,45.11705506
3,female,24,88.13274443,11.35418074,44.42927621
4,female,24,85.25372605,10.53264713,44.98963249
5,female,24,87.73443169,10.56131361,43.8332975
6,female,24,88.57399094,11.08620094,45.35466671
7,female,24,84.82080274,10.89065624,45.85417729
8,female,24,88.59439107,10.6379858,44.14815938
9,female,24,85.71884083,10.66390688,44.34358245
10,female,24,87.1298361,10.9630845,44.08073943
11,female,24,86.96330745,11.10337363,45.25550945
12,female,24,85.8310465,11.64127018,46.85823225
13,female,24,87.08258517,10.52749902,44.60403674
14,female,24,84.38522433,11.65582864,44.60858599
15,female,24,86.35495363,9.847609368,45.27214122
16,female,24,88.0864235,10.38069373,44.22697603
17,female,24,82.68657563,9.920613798,46.41646949
18,female,24,83.92173286,11.00113702,44.96790196
19,female,24,84.5085124,11.0735599,46.5441598
20,female,24,83.73963855,9.912083478,46.00339674
21,female,24,87.35524947,10.83111191,46.17445466
22,female,24,84.81272897,10.20598692,43.6729488
23,female,24,82.70381525,11.12099786,43.45125121
24,female,24,85.45237622,9.789306004,45.36487302
25,female,24,85.89685655,11.36206626,44.90586558
26,female,24,88.14221385,10.77113484,44.92682516
27,female,24,84.61324616,10.12663725,45.1875823
28,female,24,88.69032066,10.74610063,47.06064255
29,female,24,87.31705289,10.62731643,44.79201666
30,female,24,87.25223388,10.56310011,44.62061411
31,female,24,85.06545379,9.82672309,47.09007294
32,female,24,90.11660218,10.4196134,45.54602102
33,female,24,86.3043125,10.68733705,45.56666223
34,female,24,83.31518435,9.835886065,43.87546403
35,female,24,86.23305835,10.9965349,46.12416582
36,female,24,83.11800067,11.69252565,46.58552093
37,female,24,86.04108179,11.30835668,46.08572277
38,female,24,85.83999139,10.28095358,44.03547587
39,female,24,87.82729344,10.37303696,46.89541223
40,female,24,88.41709313,10.49730003,44.9724384
41,female,24,85.29301106,11.19383072,47.32027226
42,female,24,88.05099596,10.7743123,45.81121447
43,female,24,89.1637816,10.18571327,45.75790718
44,female,24,85.18854079,9.817210003,47.50844142
45,female,24,85.42567214,11.16354316,46.62916776
46,female,24,87.77140105,10.12142376,45.80675902
47,female,24,86.92948635,11.12305785,44.43533008
48,female,24,87.58779493,10.8474961,46.29179744
49,female,24,89.12843173,11.26915116,46.14558714
50,female,24,87.29674962,11.51121148,44.73552622
